trial,start_time,rt,correct,fact_id,question,answer,alpha
84,834940.0532919972,3127.598208004143,True,4,niger,niamey,0.314453125
85,839896.4344999986,1235.1072919991566,True,3,cape verde,praia,0.250390625
86,842661.728166997,2250.8699579993263,True,12,botswana,gaborone,0.21328125
87,847688.9509999964,1225.466250005411,True,14,namibia,windhoek,0.3
88,852045.504583999,1310.0037080002949,True,15,central african republic,bangui,0.3
89,856143.359583999,1155.262250002008,True,14,namibia,windhoek,0.3
90,860288.5346670009,751.9004169953987,True,15,central african republic,bangui,0.3
91,862901.6836250012,4449.559417000273,False,9,burundi,bujumbura,0.5777343749999999
92,869218.9533339988,1386.2565410018433,True,8,burkina faso,ouagadougou,0.46445312500000013
93,883716.0270839959,2349.318041000515,True,9,burundi,bujumbura,0.5773437499999999
94,889934.0485419962,3486.6612080004998,False,2,equatorial guinea,malabo,0.38515625
95,894723.7449169988,2801.7452920030337,True,11,gabon,libreville,0.37773437500000007
96,899809.0107919998,6209.100291998824,False,9,burundi,bujumbura,0.626953125
97,910130.7238340015,2198.3785409973934,True,14,namibia,windhoek,0.26835937500000007
98,915907.9395840017,4457.924499998684,True,9,burundi,bujumbura,0.634375
99,923240.7810840013,2464.1978750005364,False,15,central african republic,bangui,0.349609375
100,926877.5977499972,3231.4082919984357,False,9,burundi,bujumbura,0.634765625
101,934157.3424169982,1212.1089170032647,True,16,togo,lome,0.3
102,936858.329499999,8763.091792003252,True,8,burkina faso,ouagadougou,0.4648437500000001
103,952262.7919169972,1165.162541998201,True,16,togo,lome,0.3
104,954879.2659589963,1970.1699580036802,True,9,burundi,bujumbura,0.634375
105,959583.9298339997,1542.840540998499,True,4,niger,niamey,0.3140625
106,963817.3210000023,4249.014249995467,False,15,central african republic,bangui,0.39921874999999996
107,969121.6514589977,2536.7066660037963,False,9,burundi,bujumbura,0.6839843750000001
108,975638.6293749965,4077.90579200082,False,2,equatorial guinea,malabo,0.412109375
109,981660.1809170025,1891.3495419982355,True,9,burundi,bujumbura,0.6835937500000001
110,986568.3441669971,1551.0195419993252,True,17,mauritius,port louis,0.3
111,991470.8777499981,2457.9245420028456,False,9,burundi,bujumbura,0.7332031250000002
112,997410.8604590001,1902.9936250008177,False,17,mauritius,port louis,0.3
113,1000815.5685419987,2692.520917000482,False,9,burundi,bujumbura,0.7578125000000002
114,1006787.7628749993,2762.169959001709,True,15,central african republic,bangui,0.417578125
115,1011848.9567500001,2647.2372089992277,False,9,burundi,bujumbura,0.8074218750000003
116,1018236.7790419958,915.8670420001727,True,16,togo,lome,0.250390625
117,1020720.5902919959,2406.2865420054877,False,9,burundi,bujumbura,0.8570312500000004
118,1029165.0115000012,1812.3037920012139,False,8,burkina faso,ouagadougou,0.5144531250000002
119,1038459.5045000024,5311.529708997114,True,9,burundi,bujumbura,0.8566406250000004
120,1046912.222084,1059.7467909974512,True,11,gabon,libreville,0.3773437500000001
121,1050153.0688339989,3203.7215829987545,True,9,burundi,bujumbura,0.8562500000000004
122,1056868.6596249973,1534.7961670048535,False,8,burkina faso,ouagadougou,0.5437500000000002
123,1066914.3369169978,7983.258833002765,True,9,burundi,bujumbura,0.8621093750000004
124,1077956.525166999,1671.8297499974724,True,15,central african republic,bangui,0.40546875000000004
125,1081186.9369170018,2655.5172079969198,True,9,burundi,bujumbura,0.8523437500000005
126,1086317.3617919965,1931.4082080018707,True,17,mauritius,port louis,0.250390625
127,1090873.5522089992,2967.7419159999117,True,9,burundi,bujumbura,0.8527343750000005
128,1096285.257249998,1457.6637089992873,False,8,burkina faso,ouagadougou,0.5527343750000001
129,1108710.717875001,inf,True,9,burundi,bujumbura,0.8562500000000005
130,1114624.6160000009,inf,False,2,equatorial guinea,malabo,0.43359375
131,1122009.8780420013,2175.1022919998504,True,9,burundi,bujumbura,0.8558593750000005
132,1126754.5335839968,2261.556541001424,False,8,burkina faso,ouagadougou,0.5656250000000002
133,1135515.5292919953,1905.8162080035545,True,9,burundi,bujumbura,0.8062500000000005
134,1139697.376541997,3609.3319580031093,True,7,nigeria,abuja,0.38671875
135,1145011.6990419992,1827.1972079966217,True,9,burundi,bujumbura,0.7566406250000004
136,1149674.8195839974,1385.6355829993263,True,8,burkina faso,ouagadougou,0.5652343750000002
137,1156663.3691249953,1552.1535840018187,True,1,djibouti,djibouti,0.19726562499999997
138,1161050.165749999,3072.1416250017937,True,9,burundi,bujumbura,0.7570312500000004
139,1166346.8151670021,1628.6661669947207,True,15,central african republic,bangui,0.404296875
140,1169629.9694170011,3697.368000000948,False,2,equatorial guinea,malabo,0.45820312500000004
141,1175923.0414589983,2271.844583003316,True,9,burundi,bujumbura,0.7574218750000004
142,1180352.4475840023,1129.460124997422,True,14,namibia,windhoek,0.21875000000000008
143,1183769.1508339995,1646.3984159999527,False,8,burkina faso,ouagadougou,0.6085937500000003
144,1190643.0637919984,1478.7420420034323,True,9,burundi,bujumbura,0.7328125000000003
145,1195141.7037919965,1025.639500003308,True,8,burkina faso,ouagadougou,0.6082031250000003
146,1200305.9142089987,1734.5567079975735,True,11,gabon,libreville,0.3769531250000001
147,1204957.4011250006,4892.138458999572,True,2,equatorial guinea,malabo,0.46562500000000007
148,1211945.0670000005,1987.3897500003222,True,8,burkina faso,ouagadougou,0.5835937500000002
149,1225799.353292001,3383.2374999984168,True,9,burundi,bujumbura,0.7613281250000002
150,1231930.1087919958,2092.916250003269,True,4,niger,niamey,0.289453125
151,1236001.485708999,3384.0208749971353,True,9,burundi,bujumbura,0.7960937500000002
152,1244338.354624997,2376.4503749990836,True,13,angola,luanda,0.2929687500000001
153,1249132.5288340012,2585.9068329955917,True,9,burundi,bujumbura,0.7902343750000002
154,1254181.6894590012,1098.0065409964882,True,8,burkina faso,ouagadougou,0.5339843750000002
155,1260355.9080839986,2246.5493330019526,True,9,burundi,bujumbura,0.7890625000000001
156,1267168.760542001,inf,True,2,equatorial guinea,malabo,0.472265625
157,1273454.9933750022,inf,True,9,burundi,bujumbura,0.7957031250000001

