subject,condition,trial,start_time,rt,correct,fact_id,question,answer,alpha
7,3,120,956039.9404,inf,FALSE,12,mayotte,mamoudzou,0.41953125
7,3,121,961473.6598,4833.901584,TRUE,8,swaziland,mbabane,0.719921875
7,3,122,968145.5145,3748.530417,FALSE,10,rwanda,kigali,0.60390625
7,3,123,974834.5065,1267.706583,TRUE,9,gambia,banjul,0.63203125
7,3,124,977714.7875,1984.626708,TRUE,0,gabon,libreville,0.377734375
7,3,125,983690.5124,5262.471375,TRUE,8,swaziland,mbabane,0.7203125
7,3,126,990408.1403,2270.940417,TRUE,7,ghana,accra,0.36796875
7,3,127,994137.5625,2154.998834,TRUE,4,burundi,bujumbura,0.391796875
7,3,128,999223.2194,8388.999208,FALSE,8,swaziland,mbabane,0.734765625
7,3,129,1011640.928,1947.585125,FALSE,10,rwanda,kigali,0.606640625
7,3,130,1015736.417,3161.667,FALSE,9,gambia,banjul,0.633203125
7,3,131,1021230.246,inf,TRUE,8,swaziland,mbabane,0.76640625
7,3,132,1033841.395,inf,FALSE,1,eritrea,asmara,0.3421875
7,3,133,1043847.265,2928.038917,TRUE,8,swaziland,mbabane,0.766015625
7,3,134,1048223.365,3484.881208,TRUE,9,gambia,banjul,0.6453125
7,3,135,1054336.737,inf,TRUE,8,swaziland,mbabane,0.784375
7,3,136,1058481.283,inf,TRUE,10,rwanda,kigali,0.628125
7,3,137,1067130.116,inf,TRUE,8,swaziland,mbabane,0.796484375
7,3,138,1071510.144,1985.446791,FALSE,12,mayotte,mamoudzou,0.419921875
7,3,139,1075220.234,1505.525292,TRUE,8,swaziland,mbabane,0.7875
7,3,140,1078013.403,1570.696666,TRUE,9,gambia,banjul,0.644921875
7,3,141,1081309.056,inf,TRUE,10,rwanda,kigali,0.637109375
7,3,142,1105486.197,inf,TRUE,8,swaziland,mbabane,0.811328125
7,3,143,1110423.756,1778.677125,TRUE,10,rwanda,kigali,0.63671875
7,3,144,1115161.926,1551.128208,TRUE,8,swaziland,mbabane,0.8109375
7,3,145,1118846.372,2438.496541,FALSE,9,gambia,banjul,0.66328125
7,3,146,1123825.029,1142.087625,TRUE,8,swaziland,mbabane,0.810546875
7,3,147,1126226.778,3559.022917,TRUE,5,libya,tripoli,0.3609375
7,3,148,1131240.445,1280.083042,TRUE,8,swaziland,mbabane,0.7609375
7,3,149,1133832.249,5905.243042,TRUE,9,gambia,banjul,0.665234375
7,3,150,1141183.734,7224.53575,FALSE,10,rwanda,kigali,0.643359375
7,3,151,1151019.762,inf,TRUE,9,gambia,banjul,0.68671875
7,3,152,1154764.329,1556.179292,TRUE,8,swaziland,mbabane,0.711328125
7,3,153,1157718.417,1050.773625,TRUE,11,egypt,cairo,0.20078125
7,3,154,1159829.091,inf,TRUE,10,rwanda,kigali,0.68671875
7,3,155,1166674.923,9523.560625,TRUE,9,gambia,banjul,0.699609375
7,3,156,1177599.914,inf,TRUE,10,rwanda,kigali,0.698828125
7,3,157,1204764.844,4352.2095,TRUE,9,gambia,banjul,0.7375
7,3,158,1210693.888,inf,TRUE,10,rwanda,kigali,0.7234375
7,3,159,1226796.501,6422.570291,TRUE,9,gambia,banjul,0.758984375
8,3,1,47576.371,7155.1139,TRUE,0,cameroon,yaounde,0.3
8,3,2,60525.9059,1635.7946,TRUE,0,cameroon,yaounde,0.3
8,3,3,67340.1132,5900.3799,FALSE,1,somalia,mogadishu,0.3
8,3,4,82357.9655,1002.7871,FALSE,1,somalia,mogadishu,0.3
8,3,5,100265.1432,6373.789,TRUE,2,botswana,gaborone,0.3
8,3,6,111041.6417,912.9755,FALSE,0,cameroon,yaounde,0.349609375
8,3,7,123615.8176,15502.5333,FALSE,2,botswana,gaborone,0.3
8,3,8,145832.0599,27890.7096,TRUE,1,somalia,mogadishu,0.349609375
8,3,9,180574.2878,878.5159,FALSE,0,cameroon,yaounde,0.39921875
8,3,10,193966.7932,12307.5958,FALSE,2,botswana,gaborone,0.349609375
8,3,11,219589.9429,10854.2176,FALSE,1,somalia,mogadishu,0.39921875
8,3,12,240872.7857,6489.8879,FALSE,0,cameroon,yaounde,0.433203125
8,3,13,275739.887,inf,TRUE,1,somalia,mogadishu,0.427734375
8,3,14,311533.5994,inf,FALSE,0,cameroon,yaounde,0.434375
8,3,15,353752.619,30206.8237,FALSE,2,botswana,gaborone,0.39296875
8,3,16,399652.7788,15357.4753,FALSE,1,somalia,mogadishu,0.43984375
8,3,17,430391.2046,40916.6715,FALSE,0,cameroon,yaounde,0.458984375
8,3,18,478717.676,6349.6743,FALSE,2,botswana,gaborone,0.397265625
8,3,19,499735.5691,6162.7034,FALSE,1,somalia,mogadishu,0.448046875
8,3,20,511818.0225,9048.0634,TRUE,0,cameroon,yaounde,0.471875
8,3,21,527533.8862,8120.7692,TRUE,2,botswana,gaborone,0.39765625
8,3,22,540753.2429,inf,TRUE,1,somalia,mogadishu,0.46015625
8,3,23,557044.9758,8541.587,TRUE,0,cameroon,yaounde,0.480859375
8,3,24,573358.7533,6538.5999,TRUE,1,somalia,mogadishu,0.469140625
8,3,25,582875.0153,1779.5909,TRUE,0,cameroon,yaounde,0.48046875
8,3,26,588100.8488,10540.0396,FALSE,3,libya,tripoli,0.3
8,3,27,604138.9496,4997.1653,FALSE,2,botswana,gaborone,0.403515625
8,3,28,614836.2622,1558.4215,TRUE,3,libya,tripoli,0.3
8,3,29,621075.6428,4047.2506,TRUE,1,somalia,mogadishu,0.46953125
8,3,30,627939.7055,inf,TRUE,4,rwanda,kigali,0.3
8,3,31,646209.5599,1750.8277,TRUE,0,cameroon,yaounde,0.469921875
8,3,32,651358.8819,1718.7724,TRUE,4,rwanda,kigali,0.3
8,3,33,655318.8004,22093.5788,TRUE,5,mauritania,nouakchott,0.3
8,3,34,684059.8179,2252.5418,TRUE,3,libya,tripoli,0.262109375
8,3,35,688893.6378,8492.6717,FALSE,5,mauritania,nouakchott,0.3
8,3,36,710277.6594,3692.9372,FALSE,1,somalia,mogadishu,0.519140625
8,3,37,719050.7322,1880.4245,FALSE,4,rwanda,kigali,0.349609375
8,3,38,729100.7994,3173.6658,TRUE,1,somalia,mogadishu,0.56875
8,3,39,735543.3334,2007.5888,TRUE,2,botswana,gaborone,0.403125
8,3,40,741481.2035,2536.7733,TRUE,1,somalia,mogadishu,0.570703125
8,3,41,747611.19,1760.0272,TRUE,0,cameroon,yaounde,0.4203125
8,3,42,752139.114,2583.4521,FALSE,5,mauritania,nouakchott,0.349609375
8,3,43,762136.3146,inf,TRUE,1,somalia,mogadishu,0.57109375
8,3,44,775588.0984,2675.2698,TRUE,4,rwanda,kigali,0.3625
8,3,45,780756.5256,2138.0488,TRUE,1,somalia,mogadishu,0.568359375
8,3,46,786007.345,8722.5175,TRUE,6,gambia,banjul,0.3
8,3,47,797014.4607,2056.944,TRUE,5,mauritania,nouakchott,0.34921875
8,3,48,803912.1973,inf,TRUE,6,gambia,banjul,0.3
8,3,49,810065.5961,1648.9602,TRUE,1,somalia,mogadishu,0.56796875
8,3,50,815038.4543,20151.9204,TRUE,7,gabon,libreville,0.3
8,3,51,840304.8455,3273.1178,TRUE,2,botswana,gaborone,0.452734375
8,3,52,846808.1653,4086.9237,TRUE,7,gabon,libreville,0.3
8,3,53,857423.5239,2962.9625,TRUE,1,somalia,mogadishu,0.592578125
8,3,54,863177.0387,4774.9708,TRUE,4,rwanda,kigali,0.387109375
8,3,55,870254.856,11808.6224,FALSE,6,gambia,banjul,0.349609375
8,3,56,887571.5129,1867.1031,TRUE,1,somalia,mogadishu,0.56640625
8,3,57,892039.055,1518.1793,TRUE,2,botswana,gaborone,0.45234375
8,3,58,898150.7439,2663.4451,TRUE,5,mauritania,nouakchott,0.361328125
8,3,59,905906.457,1932.0699,TRUE,7,gabon,libreville,0.299609375
8,3,60,912823.3171,2024.4022,TRUE,6,gambia,banjul,0.34921875
8,3,61,916877.8061,1706.0752,TRUE,4,rwanda,kigali,0.3625
8,3,62,920975.8839,22090.8691,TRUE,8,guinea,conakry,0.3
8,3,63,950818.8078,inf,TRUE,1,somalia,mogadishu,0.566796875
8,3,64,957459.6736,2960.8509,FALSE,8,guinea,conakry,0.3
8,3,65,968752.7146,9264.5881,TRUE,2,botswana,gaborone,0.455859375
8,3,66,980645.9903,1716.1148,TRUE,1,somalia,mogadishu,0.5171875
8,3,67,984924.287,2425.2142,TRUE,3,libya,tripoli,0.2546875
8,3,68,989554.9946,4527.5465,TRUE,9,guinea-bissau,bissau,0.3
8,3,69,997709.3241,2128.9592,TRUE,5,mauritania,nouakchott,0.35625
8,3,70,1005674.353,1356.1852,TRUE,9,guinea-bissau,bissau,0.3
8,3,71,1011430.931,1859.574,TRUE,6,gambia,banjul,0.328515625
8,3,72,1015223.227,3626.7534,FALSE,8,guinea,conakry,0.348828125
8,3,73,1024666.127,2710.8689,TRUE,0,cameroon,yaounde,0.420703125
8,3,74,1029922.297,1257.2885,TRUE,2,botswana,gaborone,0.40625
8,3,75,1033766.496,inf,TRUE,10,burundi,bujumbura,0.3
8,3,76,1054487.018,1869.3977,TRUE,7,gabon,libreville,0.25
8,3,77,1061644.202,2933.0181,TRUE,10,burundi,bujumbura,0.3
8,3,78,1070609.663,1162.5429,TRUE,9,guinea-bissau,bissau,0.250390625
8,3,79,1073875.872,2892.9639,TRUE,8,guinea,conakry,0.38203125
8,3,80,1081358.422,11782.8967,TRUE,11,equatorial guinea,malabo,0.3
8,3,81,1095622.259,1914.6888,TRUE,4,rwanda,kigali,0.362109375
8,3,82,1102358.188,13238.2121,FALSE,11,equatorial guinea,malabo,0.3
8,3,83,1125656.64,3412.6222,FALSE,10,burundi,bujumbura,0.349609375
8,3,84,1137189.8,4745.7328,TRUE,8,guinea,conakry,0.383984375
8,3,85,1145003.219,3936.3107,FALSE,1,somalia,mogadishu,0.566796875
8,3,86,1157479.66,4495.4445,FALSE,11,equatorial guinea,malabo,0.349609375
8,3,87,1170697.692,inf,FALSE,1,somalia,mogadishu,0.5921875
8,3,88,1187188.591,5110.3281,TRUE,10,burundi,bujumbura,0.39921875
8,3,89,1195569.787,2004.6085,TRUE,1,somalia,mogadishu,0.590234375
8,3,90,1203781.705,inf,FALSE,5,mauritania,nouakchott,0.369140625
8,3,91,1223729.653,8599.961,FALSE,11,equatorial guinea,malabo,0.39921875
8,3,92,1242687.19,1586.5151,TRUE,1,somalia,mogadishu,0.540625
9,4,1,30022.092,inf,TRUE,0,niger,niamey,0.3
9,4,2,65565.3571,1201.5506,TRUE,0,niger,niamey,0.3
9,4,3,69140.8308,1724.2515,TRUE,1,south africa,cape town,0.3
9,4,4,75862.4444,inf,TRUE,1,south africa,cape town,0.3
9,4,5,82027.8373,1452.3139,TRUE,2,libya,tripoli,0.3
9,4,6,86159.2998,1528.4044,TRUE,3,djibouti,djibouti,0.3
9,4,7,90416.1312,1202.0578,TRUE,2,libya,tripoli,0.3
9,4,8,93998.7828,1042.79,TRUE,3,djibouti,djibouti,0.3
9,4,9,97462.7887,2029.0902,TRUE,4,malawi,lilongwe,0.3
9,4,10,102687.8851,2997.8488,TRUE,5,guinea,conakry,0.3
9,4,11,109612.184,1538.4863,FALSE,4,malawi,lilongwe,0.3
9,4,12,136094.129,3113.9922,TRUE,5,guinea,conakry,0.3
9,4,13,144075.7277,1504.8045,TRUE,1,south africa,cape town,0.250390625
9,4,14,147898.0343,9939.0568,FALSE,0,niger,niamey,0.349609375
9,4,15,160849.8508,917.6811,TRUE,2,libya,tripoli,0.250390625
9,4,16,163947.5908,871.125,TRUE,3,djibouti,djibouti,0.250390625
9,4,17,168362.6005,2726.0039,TRUE,4,malawi,lilongwe,0.328515625
9,4,18,174753.8404,1192.7683,TRUE,6,kenya,nairobi,0.3
9,4,19,180386.2892,1425.3404,FALSE,7,sao tome and principe,sao tome,0.3
9,4,20,190015.6925,1092.5959,TRUE,6,kenya,nairobi,0.3
9,4,21,194490.6297,996.1563,TRUE,7,sao tome and principe,sao tome,0.3
9,4,22,197992.4063,1836.8268,TRUE,0,niger,niamey,0.3
9,4,23,201824.6822,2541.0975,TRUE,5,guinea,conakry,0.300390625
9,4,24,210596.7004,1326.9203,TRUE,8,uganda,kampala,0.3
9,4,25,214284.241,1188.0624,TRUE,9,tanzania,dar es salaam,0.3
9,4,26,219604.1514,3762.5803,FALSE,8,uganda,kampala,0.3
9,4,27,233106.1299,1390.4994,TRUE,9,tanzania,dar es salaam,0.3
9,4,28,237795.8644,2098.3221,TRUE,4,malawi,lilongwe,0.325
9,4,29,243105.6518,1006.1644,TRUE,6,kenya,nairobi,0.250390625
9,4,30,246572.5536,784.0522,TRUE,7,sao tome and principe,sao tome,0.250390625
9,4,31,249132.4494,943.3159,TRUE,10,senegal,dakar,0.3
9,4,32,251718.8465,2966.8565,TRUE,11,botswana,gaborone,0.3
9,4,33,257734.0631,1086.9433,TRUE,10,senegal,dakar,0.3
9,4,34,260228.9886,3422.5456,FALSE,11,botswana,gaborone,0.3
9,4,35,269127.3103,1563.2109,TRUE,8,uganda,kampala,0.250390625
9,4,36,272335.853,1687.8282,TRUE,12,mauritania,nouakchott,0.3
9,4,37,279854.0046,936.5614,TRUE,13,ethiopia,addis ababa,0.3
9,4,38,283760.5006,1641.9442,FALSE,12,mauritania,nouakchott,0.3
9,4,39,292546.9921,1034.7944,TRUE,13,ethiopia,addis ababa,0.3
9,4,40,296294.7315,1066.3697,TRUE,9,tanzania,dar es salaam,0.250390625
9,4,41,301788.0523,1260.1698,TRUE,14,rwanda,kigali,0.3
9,4,42,305512.1463,830.5054,TRUE,10,senegal,dakar,0.250390625
9,4,43,307744.6548,2468.1613,TRUE,14,rwanda,kigali,0.3
9,4,44,312077.4764,4090.0294,TRUE,11,botswana,gaborone,0.349609375
9,4,45,320041.8602,925.3562,TRUE,15,sierre leone,freetown,0.3
9,4,46,324788.4655,1540.8328,TRUE,16,somalia,mogadishu,0.3
9,4,47,329844.8195,1498.3538,TRUE,15,sierre leone,freetown,0.3
9,4,48,334388.9186,1932.9542,TRUE,16,somalia,mogadishu,0.3
9,4,49,339199.3105,1979.4937,TRUE,12,mauritania,nouakchott,0.250390625
9,4,50,345058.0448,inf,FALSE,5,guinea,conakry,0.30234375
9,4,51,360145.1738,1008.0444,TRUE,13,ethiopia,addis ababa,0.250390625
9,4,52,363326.2855,3002.1038,TRUE,14,rwanda,kigali,0.349609375
9,4,53,368189.9322,1921.1507,TRUE,11,botswana,gaborone,0.34921875
9,4,54,373026.7248,3628.3007,TRUE,4,malawi,lilongwe,0.328515625
9,4,55,380047.5576,1205.914,TRUE,15,sierre leone,freetown,0.250390625
9,4,56,383692.8241,3256.9713,TRUE,16,somalia,mogadishu,0.349609375
9,4,57,389866.1877,1436.52,TRUE,17,angola,luanda,0.3
9,4,58,392833.8128,1574.6972,TRUE,18,mayotte,mamoudzou,0.3
9,4,59,412329.5635,1960.2298,TRUE,17,angola,luanda,0.3
9,4,60,416581.2508,2138.0749,FALSE,18,mayotte,mamoudzou,0.3
9,4,61,427665.6241,1769.1695,TRUE,14,rwanda,kigali,0.34921875
9,4,62,431872.9763,1965.2602,TRUE,16,somalia,mogadishu,0.3
9,4,63,436170.3347,2479.035,TRUE,19,ivory coast,yamoussoukro,0.3
9,4,64,444807.4945,1462.8955,TRUE,20,mali,bamako,0.3
9,4,65,447954.3276,3161.7522,FALSE,19,ivory coast,yamoussoukro,0.3
9,4,66,461893.7867,5143.4883,TRUE,20,mali,bamako,0.3
9,4,67,468958.1316,8586.7824,FALSE,11,botswana,gaborone,0.398828125
9,4,68,479334.6591,1083,TRUE,17,angola,luanda,0.250390625
9,4,69,482309.5487,4292.1435,FALSE,18,mayotte,mamoudzou,0.349609375
9,4,70,488249.879,1079.145,TRUE,1,south africa,cape town,0.20078125
9,4,71,490974.7869,2184.2715,TRUE,0,niger,niamey,0.270703125
9,4,72,495501.7259,934.6702,TRUE,3,djibouti,djibouti,0.20078125
9,4,73,498301.4269,1041.1868,TRUE,2,libya,tripoli,0.20078125
9,4,74,501797.5395,9226.424,FALSE,19,ivory coast,yamoussoukro,0.349609375
9,4,75,522204.6617,13757.2413,FALSE,11,botswana,gaborone,0.4328125
9,4,76,537377.877,1436.3873,TRUE,20,mali,bamako,0.250390625
9,4,77,540811.33,2510.9143,TRUE,14,rwanda,kigali,0.337109375
9,4,78,545051.098,1865.1648,FALSE,18,mayotte,mamoudzou,0.39921875
9,4,79,554101.669,2477.2646,FALSE,19,ivory coast,yamoussoukro,0.39921875
9,4,80,562971.2332,2406.9244,TRUE,11,botswana,gaborone,0.426953125
9,4,81,568039.2237,1910.4206,FALSE,4,malawi,lilongwe,0.378125
9,4,82,577596.1894,1718.774,FALSE,18,mayotte,mamoudzou,0.412109375
9,4,83,587095.2556,3928.4389,FALSE,5,guinea,conakry,0.351953125
9,4,84,599385.2048,2940.8344,FALSE,19,ivory coast,yamoussoukro,0.448828125
9,4,85,608342.682,3084.657,FALSE,8,uganda,kampala,0.3
9,4,86,612925.6978,1003.8875,TRUE,7,sao tome and principe,sao tome,0.20078125
9,4,87,615760.1537,5093.1076,TRUE,4,malawi,lilongwe,0.401953125
9,4,88,625448.7278,1572.9617,TRUE,19,ivory coast,yamoussoukro,0.4484375
9,4,89,630964.3709,5727.38,FALSE,18,mayotte,mamoudzou,0.43671875
9,4,90,645596.0471,5656.5457,TRUE,11,botswana,gaborone,0.434375
9,4,91,653489.5588,1058.0261,TRUE,6,kenya,nairobi,0.20078125
9,4,92,657759.4865,10347.7659,FALSE,5,guinea,conakry,0.37265625
9,4,93,671947.0894,2105.6196,TRUE,19,ivory coast,yamoussoukro,0.423828125
9,4,94,678070.4648,1013.0412,TRUE,10,senegal,dakar,0.20078125
9,4,95,680187.112,1867.2552,TRUE,18,mayotte,mamoudzou,0.436328125
9,4,96,688839.0323,1720.0582,TRUE,4,malawi,lilongwe,0.4015625
9,4,97,692956.8302,1466.648,TRUE,16,somalia,mogadishu,0.250390625
9,4,98,696520.7113,1197.2614,TRUE,9,tanzania,dar es salaam,0.20078125
9,4,99,700015.9954,3446.9302,FALSE,12,mauritania,nouakchott,0.3
9,4,100,706057.133,1833.6025,TRUE,14,rwanda,kigali,0.33046875
9,4,101,710211.6493,2056.2643,TRUE,11,botswana,gaborone,0.433984375
9,4,102,714050.9361,2103.7383,TRUE,8,uganda,kampala,0.299609375
9,4,103,717912.389,1313.9123,TRUE,15,sierre leone,freetown,0.20078125
9,4,104,721277.9495,2893.94,TRUE,13,ethiopia,addis ababa,0.2625
9,4,105,727906.6394,1910.9103,TRUE,21,gambia,banjul,0.3
9,4,106,733473.5263,4773.5447,FALSE,5,guinea,conakry,0.383984375
9,4,107,744336.1874,2735.6833,FALSE,21,gambia,banjul,0.3
9,4,108,748267.2378,1576.6568,FALSE,18,mayotte,mamoudzou,0.4859375
9,4,109,754617.1826,2093.3584,TRUE,22,liberia,monrovia,0.3
9,4,110,762247.692,2214.3188,FALSE,19,ivory coast,yamoussoukro,0.45546875
9,4,111,775975.4207,inf,FALSE,22,liberia,monrovia,0.3
9,4,112,793243.1366,1363.898,TRUE,18,mayotte,mamoudzou,0.485546875
9,4,113,798085.9336,2200.0319,TRUE,4,malawi,lilongwe,0.401171875
9,4,114,802617.2104,1376.7604,TRUE,21,gambia,banjul,0.250390625
9,4,115,806947.4291,1924.6066,TRUE,19,ivory coast,yamoussoukro,0.412109375
9,4,116,812547.0629,1942.4382,TRUE,11,botswana,gaborone,0.421875
9,4,117,817227.486,3231.4474,TRUE,12,mauritania,nouakchott,0.325390625
9,4,118,827903.5161,1555.2479,TRUE,18,mayotte,mamoudzou,0.4359375
9,4,119,831784.7399,1410.6296,FALSE,22,liberia,monrovia,0.349609375
9,4,120,838268.6774,1715.6026,TRUE,5,guinea,conakry,0.38359375
9,4,121,842294.4277,1723.3396,TRUE,23,equatorial guinea,malabo,0.3
9,4,122,846063.24,1021.7017,TRUE,17,angola,luanda,0.20078125
9,4,123,848795.5516,1621.3343,TRUE,23,equatorial guinea,malabo,0.3
9,4,124,852156.0686,1267.8442,TRUE,24,zambia,lusaka,0.3
9,4,125,855818.7064,1777.1095,TRUE,25,gabon,libreville,0.3
9,4,126,860572.6377,4534.1474,FALSE,24,zambia,lusaka,0.3
9,4,127,866751.5924,1984.8084,TRUE,25,gabon,libreville,0.3
9,4,128,871581.8618,2150.5817,TRUE,26,lesotho,maseru,0.3
9,4,129,875454.2277,1273.6308,TRUE,22,liberia,monrovia,0.34921875
9,4,130,881003.2091,2198.8154,FALSE,26,lesotho,maseru,0.3
9,4,131,887780.6446,1845.2515,TRUE,27,tunisia,tunis,0.3
9,4,132,891352.0714,5545.9452,FALSE,20,mali,bamako,0.3
9,4,133,902823.423,1490.8358,TRUE,27,tunisia,tunis,0.3
9,4,134,905369.1529,1450.6628,TRUE,23,equatorial guinea,malabo,0.250390625
9,4,135,908591.8184,4831.0023,FALSE,24,zambia,lusaka,0.349609375
9,4,136,915103.3699,1602.9748,TRUE,4,malawi,lilongwe,0.3765625
9,4,137,919074.001,2024.2615,TRUE,25,gabon,libreville,0.251171875
9,4,138,924962.6836,1162.5767,TRUE,28,namibia,windhoek,0.3
9,4,139,928978.45,1776.4183,FALSE,26,lesotho,maseru,0.349609375
9,4,140,935328.6007,1559.9275,TRUE,28,namibia,windhoek,0.3
9,4,141,938535.035,2928.6682,FALSE,12,mauritania,nouakchott,0.3375
9,4,142,949582.7053,3224.4069,TRUE,11,botswana,gaborone,0.422265625
9,4,143,956124.241,20823.5057,FALSE,24,zambia,lusaka,0.39921875
9,4,144,979369.3603,1015.5013,TRUE,27,tunisia,tunis,0.250390625
9,4,145,981935.2978,3800.2023,FALSE,26,lesotho,maseru,0.39921875
9,4,146,989337.2133,1596.6187,TRUE,22,liberia,monrovia,0.308984375
9,4,147,993705.3515,1016.1386,TRUE,24,zambia,lusaka,0.398828125
9,4,148,996826.0917,1182.6223,TRUE,28,namibia,windhoek,0.250390625
9,4,149,999735.0346,1764.5597,TRUE,14,rwanda,kigali,0.280859375
9,4,150,1003442.626,5674.1133,TRUE,19,ivory coast,yamoussoukro,0.4125
9,4,151,1014933.671,1897.36,FALSE,18,mayotte,mamoudzou,0.436328125
9,4,152,1021964.235,3570.7591,FALSE,26,lesotho,maseru,0.448828125
9,4,153,1030771.923,inf,FALSE,5,guinea,conakry,0.426953125
9,4,154,1041813.461,3596.9955,TRUE,20,mali,bamako,0.328515625
9,4,155,1050678.788,5153.27,FALSE,26,lesotho,maseru,0.47421875
9,4,156,1057505.606,1680.5799,TRUE,8,uganda,kampala,0.26171875
9,4,157,1061141.234,3641.1068,TRUE,24,zambia,lusaka,0.4484375
9,4,158,1066458.611,1618.647,TRUE,5,guinea,conakry,0.4265625
9,4,159,1071272.063,1575.976,TRUE,26,lesotho,maseru,0.455078125
9,4,160,1075591.44,4172.5502,TRUE,11,botswana,gaborone,0.46796875
9,4,161,1083498.224,27274.0245,FALSE,24,zambia,lusaka,0.460546875
9,4,162,1112595.628,1597.1048,TRUE,11,botswana,gaborone,0.418359375
9,4,163,1117884.032,2397.7677,FALSE,12,mauritania,nouakchott,0.343359375
9,4,164,1131597.573,1582.0889,TRUE,24,zambia,lusaka,0.46015625
9,4,165,1135184.678,1828.1565,FALSE,26,lesotho,maseru,0.50234375
9,4,166,1141491.351,2003.6244,TRUE,18,mayotte,mamoudzou,0.38671875
9,4,167,1150027.767,1037.1144,TRUE,13,ethiopia,addis ababa,0.212890625
9,4,168,1153194.054,3561.9621,FALSE,19,ivory coast,yamoussoukro,0.462109375
9,4,169,1161504.467,3301.0635,FALSE,26,lesotho,maseru,0.551171875
9,4,170,1172373.153,inf,FALSE,5,guinea,conakry,0.447265625
9,4,171,1182542.409,9256.7939,FALSE,26,lesotho,maseru,0.55703125
9,4,172,1195358.647,1947.5017,TRUE,19,ivory coast,yamoussoukro,0.46171875
9,4,173,1203901.886,14483.4175,TRUE,24,zambia,lusaka,0.484765625
9,4,174,1228242.372,1927.6381,FALSE,26,lesotho,maseru,0.603515625
10,4,1,18364.5615,1985.1129,TRUE,0,nigeria,abuja,0.3
10,4,2,24790.1032,752.5467,TRUE,0,nigeria,abuja,0.3
10,4,3,28339.0873,1507.8604,FALSE,1,mayotte,mamoudzou,0.3
10,4,4,41087.0611,2695.6734,FALSE,1,mayotte,mamoudzou,0.3
10,4,5,60628.9298,2107.8405,TRUE,2,djibouti,djibouti,0.3
10,4,6,65525.6485,1338.0309,TRUE,3,liberia,monrovia,0.3
10,4,7,68687.1469,3109.6948,TRUE,2,djibouti,djibouti,0.3
10,4,8,79653.1254,4862.6258,FALSE,3,liberia,monrovia,0.3
10,4,9,89988.3564,4007.2784,TRUE,0,nigeria,abuja,0.349609375
10,4,10,95290.6627,4873.3906,FALSE,1,mayotte,mamoudzou,0.349609375
10,4,11,105057.047,1416.619,TRUE,4,madagascar,antananarivo,0.3
10,4,12,111630.3981,1869.0782,TRUE,5,botswana,gaborone,0.3
10,4,13,116330.446,8411.1455,FALSE,4,madagascar,antananarivo,0.3
10,4,14,129023.164,3031.394,TRUE,5,botswana,gaborone,0.3
10,4,15,135586.0663,1524.5706,TRUE,2,djibouti,djibouti,0.250390625
10,4,16,139103.6759,3754.8848,TRUE,0,nigeria,abuja,0.39921875
10,4,17,143997.7743,7439.8918,FALSE,3,liberia,monrovia,0.349609375
10,4,18,155062.9744,4359.5196,TRUE,1,mayotte,mamoudzou,0.39921875
10,4,19,163071.2753,1195.1985,TRUE,6,uganda,kampala,0.3
10,4,20,165755.9579,5093.5825,TRUE,0,nigeria,abuja,0.448828125
10,4,21,172138.8368,10245.6554,TRUE,6,uganda,kampala,0.3
10,4,22,184276.5752,2159.908,FALSE,4,madagascar,antananarivo,0.349609375
10,4,23,188843.9299,3576.5346,FALSE,1,mayotte,mamoudzou,0.444921875
10,4,24,200440.361,inf,TRUE,0,nigeria,abuja,0.45
10,4,25,221084.3068,2789.1564,TRUE,5,botswana,gaborone,0.301953125
10,4,26,226824.067,4542.3738,TRUE,3,liberia,monrovia,0.39921875
10,4,27,277704.7196,3750.6494,TRUE,1,mayotte,mamoudzou,0.46953125
10,4,28,283780.432,1215.9469,TRUE,6,uganda,kampala,0.250390625
10,4,29,287172.5768,inf,TRUE,0,nigeria,abuja,0.499609375
10,4,30,293226.2965,4401.1217,FALSE,4,madagascar,antananarivo,0.3984375
10,4,31,304054.5734,2773.9075,TRUE,3,liberia,monrovia,0.398828125
10,4,32,308698.204,2893.2591,TRUE,0,nigeria,abuja,0.5125
10,4,33,312686.4716,5492.8468,FALSE,1,mayotte,mamoudzou,0.472265625
10,4,34,322920.1245,5354.2858,TRUE,4,madagascar,antananarivo,0.398828125
10,4,35,330906.0983,1013.175,TRUE,0,nigeria,abuja,0.512109375
10,4,36,333068.3661,2934.9478,TRUE,5,botswana,gaborone,0.3265625
10,4,37,338457.7889,2707.5933,TRUE,1,mayotte,mamoudzou,0.47890625
10,4,38,346773.1032,2726.2695,TRUE,3,liberia,monrovia,0.4171875
10,4,39,351337.1424,945.2118,TRUE,7,eritrea,asmara,0.3
10,4,40,355476.0267,871.6507,TRUE,8,ghana,accra,0.3
10,4,41,358225.1097,inf,TRUE,7,eritrea,asmara,0.3
10,4,42,365390.4537,2061.8488,TRUE,8,ghana,accra,0.3
10,4,43,368824.5531,1849.7503,TRUE,0,nigeria,abuja,0.503125
10,4,44,373538.0066,1079.3543,TRUE,9,ethiopia,addis ababa,0.3
10,4,45,377001.1388,1675.1774,FALSE,1,mayotte,mamoudzou,0.512890625
10,4,46,384201.6716,5549.8519,TRUE,9,ethiopia,addis ababa,0.3
10,4,47,391845.4241,2032.9189,TRUE,4,madagascar,antananarivo,0.3984375
